REPORT_DAT,SHIFT,OFFENSE,METHOD,addresses,lon,lat,geoaddress,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE,geoAddress 
7/5/16 11:10,DAY,THEFT/OTHER,OTHERS,"2000 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.0457525,38.9002964,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,16110723,396029,137018,7/5/16 10:18,7/5/16 10:20,"2000 pennsylvania ave nw, washington, dc 20006, usa"
6/16/16 14:22,DAY,THEFT/OTHER,OTHERS,"2000 PENNSYLVANIA AVENUE NW, WASHINGTON, DC",-77.0457525,38.9002964,NA,2,207,2,2A,Cluster 5,010800 1,10800,Precinct 2,16098281,396029,137018,7/1/15 14:22,1/26/16 14:22,"2000 pennsylvania ave nw, washington, dc 20006, usa"
6/8/17 23:39,MIDNIGHT,THEFT/OTHER,OTHERS,"2000 PERRY STREET NE, WASHINGTON, DC",-76.9762234,38.936181,NA,5,503,5,5C,Cluster 24,009400 4,9400,Precinct 69,17097496,402150,140920,6/8/17 16:00,6/8/17 18:48,"2000 perry st ne, washington, dc 20018, usa"
1/21/17 19:55,EVENING,THEFT F/AUTO,OTHERS,"2000 PERRY STREET NE, WASHINGTON, DC",-76.9762234,38.936181,NA,5,503,5,5C,Cluster 24,009400 4,9400,Precinct 69,17011814,402150,140920,1/21/17 18:30,1/21/17 19:20,"2000 perry st ne, washington, dc 20018, usa"
11/10/16 16:32,EVENING,THEFT F/AUTO,OTHERS,"2000 PERRY STREET NE, WASHINGTON, DC",-76.9762234,38.936181,NA,5,503,5,5C,Cluster 24,009400 4,9400,Precinct 69,16191881,402150,140920,11/5/16 17:00,11/10/16 9:00,"2000 perry st ne, washington, dc 20018, usa"
9/11/16 16:44,EVENING,THEFT F/AUTO,OTHERS,"2000 PERRY STREET NE, WASHINGTON, DC",-76.9762234,38.936181,NA,5,503,5,5C,Cluster 24,009400 4,9400,Precinct 69,16153992,402150,140920,9/11/16 15:15,9/11/16 15:16,"2000 perry st ne, washington, dc 20018, usa"
8/19/16 9:01,DAY,THEFT F/AUTO,OTHERS,"2000 PERRY STREET NE, WASHINGTON, DC",-76.9762234,38.936181,NA,5,503,5,5C,Cluster 24,009400 4,9400,Precinct 69,16138944,402150,140920,8/18/16 8:24,8/19/16 6:00,"2000 perry st ne, washington, dc 20018, usa"
8/16/16 19:47,EVENING,MOTOR VEHICLE THEFT,OTHERS,"2000 PERRY STREET NE, WASHINGTON, DC",-76.9762234,38.936181,NA,5,503,5,5C,Cluster 24,009400 4,9400,Precinct 69,16137342,402150,140920,8/16/16 17:20,8/16/16 18:03,"2000 perry st ne, washington, dc 20018, usa"
11/9/16 10:28,DAY,BURGLARY,OTHERS,"2000 PIERCE MILL ROAD NW, WASHINGTON, DC",-77.0456145,38.9335508,NA,4,408,1,1D,Cluster 2,002701 3,2701,Precinct 40,16191068,396010,140681,11/9/16 8:25,11/9/16 10:28,"2000 pierce mill rd nw, washington, dc 20010, usa"
7/23/16 13:25,DAY,THEFT F/AUTO,OTHERS,"2000 PIERCE MILL ROAD NW, WASHINGTON, DC",-77.0456145,38.9335508,NA,4,408,1,1D,Cluster 2,002701 3,2701,Precinct 40,16122168,396010,140681,7/22/16 18:00,7/23/16 10:00,"2000 pierce mill rd nw, washington, dc 20010, usa"
6/7/17 18:08,EVENING,THEFT F/AUTO,OTHERS,"2000 Q STREET NW, WASHINGTON, DC",-77.0449107,38.9111267,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,17096763,396031,138141,6/7/17 13:30,6/7/17 18:08,"2000 q st nw, washington, dc 20009, usa"
5/7/17 12:56,DAY,THEFT F/AUTO,OTHERS,"2000 Q STREET NW, WASHINGTON, DC",-77.0449107,38.9111267,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,17075992,396031,138141,5/6/17 21:00,5/7/17 12:20,"2000 q st nw, washington, dc 20009, usa"
4/25/17 21:49,EVENING,THEFT F/AUTO,OTHERS,"2000 Q STREET NW, WASHINGTON, DC",-77.0449107,38.9111267,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,17068251,396031,138141,4/25/17 18:00,4/25/17 20:45,"2000 q st nw, washington, dc 20009, usa"
4/24/17 17:16,EVENING,THEFT F/AUTO,OTHERS,"2000 Q STREET NW, WASHINGTON, DC",-77.0449107,38.9111267,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,17067474,396031,138141,4/24/17 8:00,4/24/17 17:16,"2000 q st nw, washington, dc 20009, usa"
11/6/16 11:54,DAY,THEFT F/AUTO,OTHERS,"2000 Q STREET NW, WASHINGTON, DC",-77.0449107,38.9111267,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,16189412,396031,138141,11/6/16 10:30,11/6/16 11:53,"2000 q st nw, washington, dc 20009, usa"
10/19/16 10:03,DAY,THEFT F/AUTO,OTHERS,"2000 Q STREET NW, WASHINGTON, DC",-77.0449107,38.9111267,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,16177706,396031,138141,10/19/16 9:00,10/19/16 9:10,"2000 q st nw, washington, dc 20009, usa"
10/31/16 20:02,EVENING,THEFT F/AUTO,OTHERS,"2000 QUINCY STREET NE, WASHINGTON, DC",-76.9762199,38.9372347,NA,5,503,5,5C,Cluster 24,009400 4,9400,Precinct 69,16185732,402105,141039,10/31/16 15:20,10/31/16 15:45,"2000 quincy st ne, washington, dc 20018, usa"
6/15/16 11:39,DAY,THEFT F/AUTO,OTHERS,"2000 QUINCY STREET NE, WASHINGTON, DC",-76.9762199,38.9372347,NA,5,503,5,5C,Cluster 24,009400 4,9400,Precinct 69,16097489,402105,141039,6/15/16 10:44,6/15/16 11:00,"2000 quincy st ne, washington, dc 20018, usa"
5/12/17 22:08,EVENING,ROBBERY,GUN,"2000 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9760204,38.9293806,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,17079649,402121,140166,5/12/17 20:42,5/12/17 22:07,"2000 rhode island ave ne, washington, dc 20018, usa"
4/5/17 21:56,EVENING,THEFT/OTHER,OTHERS,"2000 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9760204,38.9293806,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,17055507,402121,140166,4/5/17 17:01,4/5/17 18:43,"2000 rhode island ave ne, washington, dc 20018, usa"
4/3/17 17:24,EVENING,THEFT/OTHER,OTHERS,"2000 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9760204,38.9293806,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,17054168,402121,140166,4/3/17 16:51,4/3/17 17:24,"2000 rhode island ave ne, washington, dc 20018, usa"
1/25/17 3:47,MIDNIGHT,THEFT F/AUTO,OTHERS,"2000 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9760204,38.9293806,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,17013701,402121,140166,1/24/17 22:49,1/24/17 23:30,"2000 rhode island ave ne, washington, dc 20018, usa"
11/21/16 8:47,DAY,THEFT F/AUTO,OTHERS,"2000 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9760204,38.9293806,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,16197645,402121,140166,11/20/16 13:09,11/20/16 14:15,"2000 rhode island ave ne, washington, dc 20018, usa"
11/8/16 14:47,DAY,THEFT/OTHER,OTHERS,"2000 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9760204,38.9293806,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,16190653,402121,140166,11/7/16 22:50,11/7/16 23:00,"2000 rhode island ave ne, washington, dc 20018, usa"
7/25/16 14:43,DAY,THEFT F/AUTO,OTHERS,"2000 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9760204,38.9293806,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,16123389,402121,140166,7/25/16 8:00,7/25/16 14:43,"2000 rhode island ave ne, washington, dc 20018, usa"
7/7/16 13:35,DAY,THEFT/OTHER,OTHERS,"2000 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9760204,38.9293806,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,16112125,402121,140166,7/7/16 12:40,7/7/16 13:00,"2000 rhode island ave ne, washington, dc 20018, usa"
7/4/16 12:48,DAY,ROBBERY,GUN,"2000 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9760204,38.9293806,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,16110135,402121,140166,7/4/16 10:15,7/4/16 10:25,"2000 rhode island ave ne, washington, dc 20018, usa"
6/29/16 22:10,EVENING,THEFT/OTHER,OTHERS,"2000 RHODE ISLAND AVENUE NE, WASHINGTON, DC",-76.9760204,38.9293806,NA,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,16107080,402121,140166,6/29/16 19:00,6/29/16 20:15,"2000 rhode island ave ne, washington, dc 20018, usa"
1/27/17 2:03,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,OTHERS,"2000 ROSEDALE STREET NE, WASHINGTON, DC",-76.9758566,38.8968082,NA,5,507,7,7D,Cluster 25,007903 1,7903,Precinct 80,17014895,402141,136522,1/27/17 0:32,1/27/17 0:58,"2000 rosedale st ne, washington, dc 20002, usa"
10/7/16 20:47,EVENING,MOTOR VEHICLE THEFT,OTHERS,"2000 ROSEDALE STREET NE, WASHINGTON, DC",-76.9758566,38.8968082,NA,5,507,7,7D,Cluster 25,007903 1,7903,Precinct 80,16170713,402141,136522,10/7/16 9:00,10/7/16 13:30,"2000 rosedale st ne, washington, dc 20002, usa"
10/2/16 21:14,EVENING,ASSAULT W/DANGEROUS WEAPON,OTHERS,"2000 ROSEDALE STREET NE, WASHINGTON, DC",-76.9758566,38.8968082,NA,5,507,7,7D,Cluster 25,007903 1,7903,Precinct 80,16167605,402141,136522,10/2/16 19:59,10/2/16 21:14,"2000 rosedale st ne, washington, dc 20002, usa"
5/30/17 18:27,EVENING,BURGLARY,OTHERS,"2000 ROSEMOUNT AVENUE NW, WASHINGTON, DC",-77.047122,38.9330179,NA,4,408,1,1D,Cluster 2,002701 3,2701,Precinct 40,17091375,395942,140619,5/23/17 12:04,5/30/17 14:20,"2000 rosemount ave nw, washington, dc 20010, usa"
10/28/16 7:18,DAY,THEFT F/AUTO,OTHERS,"2000 ROSEMOUNT AVENUE NW, WASHINGTON, DC",-77.047122,38.9330179,NA,4,408,1,1D,Cluster 2,002701 3,2701,Precinct 40,16183073,395942,140619,10/27/16 13:55,10/27/16 14:25,"2000 rosemount ave nw, washington, dc 20010, usa"
7/31/16 17:14,EVENING,THEFT F/AUTO,OTHERS,"2000 ROSEMOUNT AVENUE NW, WASHINGTON, DC",-77.047122,38.9330179,NA,4,408,1,1D,Cluster 2,002701 3,2701,Precinct 40,16127346,395942,140619,7/31/16 14:39,7/31/16 15:48,"2000 rosemount ave nw, washington, dc 20010, usa"
6/18/16 18:30,EVENING,THEFT F/AUTO,OTHERS,"2000 ROSEMOUNT AVENUE NW, WASHINGTON, DC",-77.047122,38.9330179,NA,4,408,1,1D,Cluster 2,002701 3,2701,Precinct 40,16099802,395942,140619,6/18/16 15:00,6/18/16 18:00,"2000 rosemount ave nw, washington, dc 20010, usa"
5/27/17 13:20,DAY,THEFT F/AUTO,OTHERS,"2000 S STREET NW, WASHINGTON, DC",-77.0451076,38.9138909,NA,2,208,2,2B,Cluster 6,004202 2,4202,Precinct 14,17089227,396058,138470,5/27/17 8:53,5/27/17 9:15,"2000 s st nw, washington, dc 20009, usa"
4/24/17 16:51,EVENING,THEFT/OTHER,OTHERS,"2000 S STREET NW, WASHINGTON, DC",-77.0451076,38.9138909,NA,2,208,2,2B,Cluster 6,004202 2,4202,Precinct 14,17400676,396058,138470,4/12/17 19:45,4/13/17 0:00,"2000 s st nw, washington, dc 20009, usa"
8/10/16 13:39,DAY,BURGLARY,OTHERS,"2000 SHANNON PLACE SE, WASHINGTON, DC",-76.9889118,38.8668394,NA,7,701,8,8A,Cluster 28,007503 1,7503,Precinct 114,16133527,400857,133183,8/8/16 3:00,8/8/16 4:00,"2000 shannon pl se, washington, dc 20020, usa"
2/19/17 8:48,DAY,THEFT/OTHER,OTHERS,"2000 SHEPHERD STREET NE, WASHINGTON, DC",-76.9759923,38.9398339,NA,5,503,5,5B,Cluster 24,009400 4,9400,Precinct 69,17028457,402105,141307,2/18/17 16:00,2/19/17 8:48,"2000 shepherd st ne, washington, dc 20018, usa"
1/2/17 16:02,EVENING,THEFT F/AUTO,OTHERS,"2000 SHEPHERD STREET NE, WASHINGTON, DC",-76.9759923,38.9398339,NA,5,503,5,5B,Cluster 24,009400 4,9400,Precinct 69,17000982,402105,141307,1/2/17 15:13,1/2/17 16:02,"2000 shepherd st ne, washington, dc 20018, usa"
8/27/16 2:58,MIDNIGHT,ROBBERY,OTHERS,"2000 SHEPHERD STREET NE, WASHINGTON, DC",-76.9759923,38.9398339,NA,5,503,5,5B,Cluster 24,009400 4,9400,Precinct 69,16144040,402105,141307,8/27/16 0:10,8/27/16 0:13,"2000 shepherd st ne, washington, dc 20018, usa"
12/3/16 12:11,DAY,THEFT F/AUTO,OTHERS,"2000 T STREET NW, WASHINGTON, DC",-77.0448843,38.9155014,NA,3,303,1,1C,Cluster 1,004002 3,4002,Precinct 25,16204795,396080,138664,12/3/16 9:00,12/3/16 12:11,"2000 t st nw, washington, dc 20009, usa"
4/29/17 13:43,DAY,THEFT F/AUTO,OTHERS,"2000 TAYLOR STREET NE, WASHINGTON, DC",-76.9758748,38.9408868,NA,5,503,5,5B,Cluster 20,009400 1,9400,Precinct 69,17070786,402149,141426,4/29/17 13:12,4/29/17 13:42,"2000 taylor st ne, washington, dc 20018, usa"
9/3/16 19:17,EVENING,MOTOR VEHICLE THEFT,OTHERS,"2000 TUNLAW ROAD NW, WASHINGTON, DC",-77.0717587,38.917317,NA,2,204,3,3B,Cluster 14,000300 1,300,Precinct 11,16148971,393756,138884,8/27/16 17:00,9/3/16 16:00,"2000 tunlaw rd nw, washington, dc 20007, usa"
12/27/16 15:39,EVENING,THEFT F/AUTO,OTHERS,"2000 UPSHUR STREET NE, WASHINGTON, DC",-76.9758691,38.9419667,NA,5,503,5,5B,Cluster 20,009400 1,9400,Precinct 69,16218213,402105,141544,12/27/16 0:00,12/27/16 9:00,"2000 upshur st ne, washington, dc 20018, usa"
5/19/17 21:26,EVENING,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,17084307,397832,138854,5/19/17 9:00,5/19/17 21:20,"2000 vermont ave nw, washington, dc 20001, usa"
4/13/17 20:57,EVENING,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,17060860,397832,138854,4/13/17 17:05,4/13/17 19:57,"2000 vermont ave nw, washington, dc 20001, usa"
3/21/17 14:15,DAY,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,17045967,397832,138854,3/21/17 6:00,3/21/17 13:30,"2000 vermont ave nw, washington, dc 20001, usa"
1/29/17 5:18,MIDNIGHT,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,17016114,397832,138854,1/28/17 19:00,1/28/17 22:30,"2000 vermont ave nw, washington, dc 20001, usa"
1/22/17 14:13,DAY,THEFT/OTHER,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,17012205,397832,138854,1/20/17 17:15,1/22/17 12:15,"2000 vermont ave nw, washington, dc 20001, usa"
12/22/16 17:41,EVENING,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16215854,397832,138854,12/22/16 13:30,12/22/16 17:05,"2000 vermont ave nw, washington, dc 20001, usa"
12/16/16 0:29,MIDNIGHT,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16211945,397832,138854,12/15/16 17:30,12/15/16 23:35,"2000 vermont ave nw, washington, dc 20001, usa"
12/9/16 4:18,MIDNIGHT,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16208002,397832,138854,12/8/16 23:49,12/8/16 23:51,"2000 vermont ave nw, washington, dc 20001, usa"
11/19/16 15:01,EVENING,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16197079,397832,138854,11/19/16 14:18,11/19/16 15:01,"2000 vermont ave nw, washington, dc 20001, usa"
10/15/16 20:15,EVENING,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16175514,397832,138854,10/15/16 7:00,10/15/16 18:00,"2000 vermont ave nw, washington, dc 20001, usa"
10/5/16 21:16,EVENING,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16169508,397832,138854,10/5/16 20:43,,"2000 vermont ave nw, washington, dc 20001, usa"
10/5/16 18:15,EVENING,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16169335,397832,138854,10/5/16 15:59,10/5/16 16:06,"2000 vermont ave nw, washington, dc 20001, usa"
9/10/16 4:43,MIDNIGHT,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16153068,397832,138854,9/10/16 1:00,9/10/16 2:50,"2000 vermont ave nw, washington, dc 20001, usa"
9/5/16 22:15,EVENING,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16150225,397832,138854,9/5/16 21:35,9/5/16 21:45,"2000 vermont ave nw, washington, dc 20001, usa"
9/3/16 5:38,MIDNIGHT,ROBBERY,GUN,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16148589,397832,138854,9/3/16 2:25,9/3/16 2:30,"2000 vermont ave nw, washington, dc 20001, usa"
8/29/16 4:54,MIDNIGHT,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16145278,397832,138854,8/29/16 1:58,8/29/16 2:25,"2000 vermont ave nw, washington, dc 20001, usa"
7/9/16 21:32,EVENING,THEFT/OTHER,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16113582,397832,138854,7/9/16 20:05,7/9/16 21:32,"2000 vermont ave nw, washington, dc 20001, usa"
7/4/16 22:55,EVENING,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16110443,397832,138854,7/4/16 18:15,7/4/16 22:00,"2000 vermont ave nw, washington, dc 20001, usa"
6/12/16 6:10,MIDNIGHT,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16095509,397832,138854,6/12/16 1:58,6/12/16 4:00,"2000 vermont ave nw, washington, dc 20001, usa"
6/10/16 4:14,MIDNIGHT,THEFT F/AUTO,OTHERS,"2000 VERMONT AVENUE NW, WASHINGTON, DC",-77.0253761,38.9170108,NA,3,305,1,1B,Cluster 3,004400 1,4400,Precinct 22,16094144,397832,138854,6/9/16 23:45,6/10/16 3:00,"2000 vermont ave nw, washington, dc 20001, usa"
5/18/17 16:29,EVENING,THEFT/OTHER,OTHERS,"2001 ALABAMA AVENUE SE, WASHINGTON, DC",-76.975949,38.850129,NA,7,704,8,8E,Cluster 38,007403 1,7403,Precinct 116,17083380,402196,131449,5/18/17 15:09,5/18/17 15:10,"2001 alabama ave se, washington, dc 20020, usa"
3/28/17 0:00,MIDNIGHT,HOMICIDE,GUN,"2001 ALABAMA AVENUE SE, WASHINGTON, DC",-76.975949,38.850129,NA,7,704,8,8E,Cluster 38,007403 1,7403,Precinct 116,17050554,402196,131449,3/28/17 15:48,3/28/17 16:00,"2001 alabama ave se, washington, dc 20020, usa"
2/19/17 16:35,EVENING,THEFT/OTHER,OTHERS,"2001 ALABAMA AVENUE SE, WASHINGTON, DC",-76.975949,38.850129,NA,7,704,8,8E,Cluster 38,007403 1,7403,Precinct 116,17028589,402196,131449,2/18/17 16:46,2/18/17 16:48,"2001 alabama ave se, washington, dc 20020, usa"
11/1/16 15:47,EVENING,THEFT/OTHER,OTHERS,"2001 ALABAMA AVENUE SE, WASHINGTON, DC",-76.975949,38.850129,NA,7,704,8,8E,Cluster 38,007403 1,7403,Precinct 116,16186390,402196,131449,11/1/16 11:00,11/1/16 11:30,"2001 alabama ave se, washington, dc 20020, usa"
10/8/16 20:13,EVENING,THEFT/OTHER,OTHERS,"2001 ALABAMA AVENUE SE, WASHINGTON, DC",-76.975949,38.850129,NA,7,704,8,8E,Cluster 38,007403 1,7403,Precinct 116,16171113,402196,131449,10/8/16 13:49,10/8/16 14:21,"2001 alabama ave se, washington, dc 20020, usa"
8/14/16 11:04,DAY,MOTOR VEHICLE THEFT,OTHERS,"2001 ALABAMA AVENUE SE, WASHINGTON, DC",-76.975949,38.850129,NA,7,704,8,8E,Cluster 38,007403 1,7403,Precinct 116,16135962,402196,131449,8/13/16 21:30,,"2001 alabama ave se, washington, dc 20020, usa"
6/7/16 1:34,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,"2001 ALABAMA AVENUE SE, WASHINGTON, DC",-76.975949,38.850129,NA,7,704,8,8E,Cluster 38,007403 1,7403,Precinct 116,16091974,402196,131449,6/6/16 22:52,6/6/16 22:55,"2001 alabama ave se, washington, dc 20020, usa"
6/8/17 9:17,DAY,THEFT F/AUTO,OTHERS,"2002 R STREET NW, WASHINGTON, DC",-77.0457244,38.9124107,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,17097115,396019,138306,6/8/17 8:07,6/8/17 8:46,"2002 r st nw, washington, dc 20009, usa"
5/20/17 14:53,DAY,THEFT F/AUTO,OTHERS,"2002 R STREET NW, WASHINGTON, DC",-77.0457244,38.9124107,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,17084747,396019,138306,5/20/17 12:00,5/20/17 13:00,"2002 r st nw, washington, dc 20009, usa"
1/6/17 12:55,DAY,THEFT/OTHER,OTHERS,"2002 R STREET NW, WASHINGTON, DC",-77.0457244,38.9124107,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,17003230,396019,138306,1/6/17 12:22,1/6/17 12:25,"2002 r st nw, washington, dc 20009, usa"
7/14/16 17:49,EVENING,THEFT F/AUTO,OTHERS,"2002 R STREET NW, WASHINGTON, DC",-77.0457244,38.9124107,NA,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,16116530,396019,138306,7/14/16 16:45,7/14/16 16:58,"2002 r st nw, washington, dc 20009, usa"
3/26/17 21:30,EVENING,THEFT/OTHER,OTHERS,"2004 FORT DAVIS STREET SE, WASHINGTON, DC",-76.9498492,38.8644028,NA,6,606,7,7B,Cluster 35,007603 1,7603,Precinct 110,17049277,404304,132879,3/26/17 16:20,3/26/17 17:44,"2004 fort davis st se, washington, dc 20020, usa"
3/25/17 13:38,DAY,THEFT/OTHER,OTHERS,"2004 FORT DAVIS STREET SE, WASHINGTON, DC",-76.9498492,38.8644028,NA,6,606,7,7B,Cluster 35,007603 1,7603,Precinct 110,17048533,404304,132879,3/25/17 12:43,3/25/17 13:11,"2004 fort davis st se, washington, dc 20020, usa"
12/30/16 12:07,DAY,THEFT F/AUTO,OTHERS,"2004 FORT DAVIS STREET SE, WASHINGTON, DC",-76.9498492,38.8644028,NA,6,606,7,7B,Cluster 35,007603 1,7603,Precinct 110,16219800,404304,132879,12/29/16 17:00,12/30/16 11:25,"2004 fort davis st se, washington, dc 20020, usa"
11/25/16 20:20,EVENING,ROBBERY,GUN,"2004 FORT DAVIS STREET SE, WASHINGTON, DC",-76.9498492,38.8644028,NA,6,606,7,7B,Cluster 35,007603 1,7603,Precinct 110,16200353,404304,132879,11/25/16 18:37,11/25/16 19:30,"2004 fort davis st se, washington, dc 20020, usa"
6/8/16 21:18,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,"2004 FORT DAVIS STREET SE, WASHINGTON, DC",-76.9498492,38.8644028,NA,6,606,7,7B,Cluster 35,007603 1,7603,Precinct 110,16093056,404304,132879,6/8/16 15:00,6/8/16 15:30,"2004 fort davis st se, washington, dc 20020, usa"
12/11/16 10:32,DAY,THEFT F/AUTO,OTHERS,"2008 N STREET NW, WASHINGTON, DC",-77.0456842,38.9072351,NA,2,208,2,2B,Cluster 6,005500 3,5500,Precinct 4,16209318,395996,137710,12/9/16 22:00,12/11/16 10:31,"2008 n st nw, washington, dc 20036, usa"
10/24/16 18:59,EVENING,THEFT F/AUTO,OTHERS,"2008 N STREET NW, WASHINGTON, DC",-77.0456842,38.9072351,NA,2,208,2,2B,Cluster 6,005500 3,5500,Precinct 4,16181301,395996,137710,10/24/16 11:30,10/24/16 17:03,"2008 n st nw, washington, dc 20036, usa"
8/9/16 6:29,MIDNIGHT,BURGLARY,OTHERS,"2008 N STREET NW, WASHINGTON, DC",-77.0456842,38.9072351,NA,2,208,2,2B,Cluster 6,005500 3,5500,Precinct 4,16132741,395996,137710,8/9/16 4:34,8/9/16 4:41,"2008 n st nw, washington, dc 20036, usa"
5/28/17 20:34,EVENING,THEFT F/AUTO,OTHERS,"2008 OTIS STREET NE, WASHINGTON, DC",-76.9755122,38.9350839,NA,5,503,5,5C,Cluster 24,009400 4,9400,Precinct 69,17090099,402180,140800,5/28/17 18:00,5/28/17 20:00,"2008 otis st ne, washington, dc 20018, usa"
5/25/17 8:47,DAY,THEFT F/AUTO,OTHERS,"2008 OTIS STREET NE, WASHINGTON, DC",-76.9755122,38.9350839,NA,5,503,5,5C,Cluster 24,009400 4,9400,Precinct 69,17087235,402180,140800,5/24/17 13:55,5/24/17 14:30,"2008 otis st ne, washington, dc 20018, usa"
