"REPORT_DAT","SHIFT","OFFENSE","METHOD","addresses","lon","lat","geoaddress","DISTRICT","PSA","WARD","ANC","NEIGHBORHOOD_CLUSTER","BLOCK_GROUP","CENSUS_TRACT","VOTING_PRECINCT","CCN","XBLOCK","YBLOCK","START_DATE","END_DATE","geoAddress"
"1/3/2017 1:47","MIDNIGHT","ASSAULT W/DANGEROUS WEAPON","KNIFE","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",17001261,399886,136928,"1/2/2017 23:51","1/3/2017 0:03","300 h st ne, washington, dc 20002, usa"
"12/18/2016 12:34","DAY","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16213366,399886,136928,"12/18/2016 11:50","12/18/2016 12:00","300 h st ne, washington, dc 20002, usa"
"12/13/2016 22:08","EVENING","SEX ABUSE","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16210727,399886,136928,"12/11/2016 4:15","12/12/2016 5:30","300 h st ne, washington, dc 20002, usa"
"12/13/2016 12:26","DAY","THEFT F/AUTO","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16210881,399886,136928,"12/13/2016 11:50","12/13/2016 12:10","300 h st ne, washington, dc 20002, usa"
"11/9/2016 19:28","EVENING","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16191403,399886,136928,"11/9/2016 18:18","","300 h st ne, washington, dc 20002, usa"
"11/4/2016 16:29","EVENING","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16188222,399886,136928,"11/4/2016 15:14","11/4/2016 16:29","300 h st ne, washington, dc 20002, usa"
"10/19/2016 18:09","EVENING","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16177957,399886,136928,"10/19/2016 16:06","10/19/2016 16:25","300 h st ne, washington, dc 20002, usa"
"10/19/2016 17:53","EVENING","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16177956,399886,136928,"10/19/2016 16:10","10/19/2016 17:52","300 h st ne, washington, dc 20002, usa"
"10/10/2016 13:03","DAY","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16172198,399886,136928,"10/10/2016 12:03","10/10/2016 13:03","300 h st ne, washington, dc 20002, usa"
"10/10/2016 10:12","DAY","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16172145,399886,136928,"10/10/2016 9:45","10/10/2016 10:12","300 h st ne, washington, dc 20002, usa"
"9/27/2016 16:01","EVENING","THEFT F/AUTO","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16164373,399886,136928,"9/27/2016 14:00","9/27/2016 14:15","300 h st ne, washington, dc 20002, usa"
"9/26/2016 16:54","EVENING","THEFT F/AUTO","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16163789,399886,136928,"9/26/2016 14:30","9/26/2016 16:41","300 h st ne, washington, dc 20002, usa"
"9/21/2016 23:27","MIDNIGHT","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16160696,399886,136928,"9/21/2016 21:00","9/21/2016 22:30","300 h st ne, washington, dc 20002, usa"
"9/16/2016 13:27","DAY","THEFT F/AUTO","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16157049,399886,136928,"9/16/2016 10:30","9/16/2016 12:15","300 h st ne, washington, dc 20002, usa"
"9/10/2016 0:16","MIDNIGHT","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16152950,399886,136928,"9/9/2016 21:50","9/9/2016 22:03","300 h st ne, washington, dc 20002, usa"
"9/8/2016 15:50","EVENING","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16401850,399886,136928,"9/3/2016 22:05","9/4/2016 0:00","300 h st ne, washington, dc 20002, usa"
"8/21/2016 3:01","MIDNIGHT","ASSAULT W/DANGEROUS WEAPON","KNIFE","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16140215,399886,136928,"8/21/2016 1:23","8/21/2016 2:36","300 h st ne, washington, dc 20002, usa"
"8/11/2016 15:17","EVENING","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16134171,399886,136928,"8/11/2016 13:38","8/11/2016 14:00","300 h st ne, washington, dc 20002, usa"
"7/24/2016 1:43","MIDNIGHT","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16122511,399886,136928,"7/23/2016 23:00","7/23/2016 23:15","300 h st ne, washington, dc 20002, usa"
"7/9/2016 18:05","EVENING","THEFT/OTHER","OTHERS","300 H STREET NE, WASHINGTON, DC",-77.0017432,38.9004177,NA,1,104,6,"6C","Cluster 25","008301 1",8301,"Precinct 83",16113486,399886,136928,"7/9/2016 15:30","7/9/2016 16:30","300 h st ne, washington, dc 20002, usa"
"11/15/2016 22:56","EVENING","THEFT/OTHER","OTHERS","300 H STREET NW, WASHINGTON, DC",-77.0158604,38.8994829,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16194902,398649,136928,"11/15/2016 21:19","11/15/2016 22:01","300 h st nw, washington, dc 20001, usa"
"6/19/2016 2:53","MIDNIGHT","ROBBERY","GUN","300 H STREET NW, WASHINGTON, DC",-77.0158604,38.8994829,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16100001,398649,136928,"6/18/2016 23:16","6/19/2016 0:36","300 h st nw, washington, dc 20001, usa"
"5/27/2017 0:54","MIDNIGHT","THEFT/OTHER","OTHERS","300 HAWAII AVENUE NE, WASHINGTON, DC",-77.0014272,38.9428938,NA,4,405,5,"5A","Cluster 19","009501 3",9501,"Precinct 44",17088987,399953,141548,"5/27/2017 0:19","5/27/2017 0:27","300 hawaii ave ne, washington, dc 20017, usa"
"5/21/2017 17:18","EVENING","THEFT/OTHER","OTHERS","300 HAWAII AVENUE NE, WASHINGTON, DC",-77.0014272,38.9428938,NA,4,405,5,"5A","Cluster 19","009501 3",9501,"Precinct 44",17085476,399953,141548,"5/21/2017 16:55","5/21/2017 17:00","300 hawaii ave ne, washington, dc 20017, usa"
"3/8/2017 5:41","MIDNIGHT","ROBBERY","OTHERS","300 HAWAII AVENUE NE, WASHINGTON, DC",-77.0014272,38.9428938,NA,4,405,5,"5A","Cluster 19","009501 3",9501,"Precinct 44",17038349,399953,141548,"3/8/2017 4:25","","300 hawaii ave ne, washington, dc 20017, usa"
"1/10/2017 4:51","MIDNIGHT","THEFT/OTHER","OTHERS","300 HAWAII AVENUE NE, WASHINGTON, DC",-77.0014272,38.9428938,NA,4,405,5,"5A","Cluster 19","009501 3",9501,"Precinct 44",17005066,399953,141548,"1/10/2017 3:56","1/10/2017 4:16","300 hawaii ave ne, washington, dc 20017, usa"
"9/4/2016 20:40","EVENING","THEFT/OTHER","OTHERS","300 HAWAII AVENUE NE, WASHINGTON, DC",-77.0014272,38.9428938,NA,4,405,5,"5A","Cluster 19","009501 3",9501,"Precinct 44",16149630,399953,141548,"9/4/2016 20:04","9/4/2016 20:06","300 hawaii ave ne, washington, dc 20017, usa"
"6/9/2016 9:09","DAY","THEFT/OTHER","OTHERS","300 HAWAII AVENUE NE, WASHINGTON, DC",-77.0014272,38.9428938,NA,4,405,5,"5A","Cluster 19","009501 3",9501,"Precinct 44",16092919,399953,141548,"6/8/2016 12:20","6/8/2016 12:25","300 hawaii ave ne, washington, dc 20017, usa"
"6/5/2017 23:13","MIDNIGHT","THEFT/OTHER","OTHERS","300 I STREET NE, WASHINGTON, DC",-77.0016774,38.9015729,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",17095467,399886,137052,"6/5/2017 17:30","6/5/2017 18:46","300 i st ne, washington, dc 20002, usa"
"4/26/2017 17:01","EVENING","MOTOR VEHICLE THEFT","OTHERS","300 I STREET NE, WASHINGTON, DC",-77.0016774,38.9015729,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",17068690,399886,137052,"4/22/2017 18:30","4/25/2017 18:30","300 i st ne, washington, dc 20002, usa"
"4/18/2017 14:20","DAY","THEFT/OTHER","OTHERS","300 I STREET NE, WASHINGTON, DC",-77.0016774,38.9015729,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",17063648,399886,137052,"3/15/2017 12:00","4/18/2017 12:30","300 i st ne, washington, dc 20002, usa"
"4/14/2017 8:20","DAY","THEFT F/AUTO","OTHERS","300 I STREET NE, WASHINGTON, DC",-77.0016774,38.9015729,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",17061039,399886,137052,"4/13/2017 18:00","4/14/2017 8:00","300 i st ne, washington, dc 20002, usa"
"4/7/2017 19:50","EVENING","THEFT F/AUTO","OTHERS","300 I STREET NE, WASHINGTON, DC",-77.0016774,38.9015729,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",17056878,399886,137052,"4/7/2017 18:00","4/7/2017 19:00","300 i st ne, washington, dc 20002, usa"
"1/29/2017 10:51","DAY","THEFT/OTHER","OTHERS","300 I STREET NE, WASHINGTON, DC",-77.0016774,38.9015729,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",17015035,399886,137052,"1/27/2017 9:46","1/27/2017 11:42","300 i st ne, washington, dc 20002, usa"
"8/29/2016 2:14","MIDNIGHT","SEX ABUSE","OTHERS","300 I STREET NE, WASHINGTON, DC",-77.0016774,38.9015729,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16145249,399886,137052,"8/28/2016 22:00","8/28/2016 22:30","300 i st ne, washington, dc 20002, usa"
"8/20/2016 13:33","DAY","THEFT F/AUTO","OTHERS","300 I STREET NE, WASHINGTON, DC",-77.0016774,38.9015729,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16139762,399886,137052,"8/19/2016 20:00","8/20/2016 11:30","300 i st ne, washington, dc 20002, usa"
"8/7/2016 5:13","MIDNIGHT","THEFT/OTHER","OTHERS","300 I STREET NE, WASHINGTON, DC",-77.0016774,38.9015729,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16131575,399886,137052,"8/7/2016 3:45","8/7/2016 4:12","300 i st ne, washington, dc 20002, usa"
"7/28/2016 20:58","EVENING","THEFT F/AUTO","OTHERS","300 I STREET NE, WASHINGTON, DC",-77.0016774,38.9015729,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16125621,399886,137052,"7/28/2016 19:30","7/28/2016 20:25","300 i st ne, washington, dc 20002, usa"
"7/19/2016 21:37","EVENING","ROBBERY","OTHERS","300 I STREET NE, WASHINGTON, DC",-77.0016774,38.9015729,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16119780,399886,137052,"7/19/2016 19:54","7/19/2016 21:37","300 i st ne, washington, dc 20002, usa"
"6/28/2016 21:38","EVENING","THEFT/OTHER","OTHERS","300 I STREET NE, WASHINGTON, DC",-77.0016774,38.9015729,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16106307,399886,137052,"6/28/2016 16:52","6/28/2016 17:05","300 i st ne, washington, dc 20002, usa"
"5/11/2017 2:41","MIDNIGHT","THEFT F/AUTO","OTHERS","300 I STREET NW, WASHINGTON, DC",-77.0151987,38.9013226,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",17078386,398640,137052,"5/10/2017 18:30","5/10/2017 21:59","300 i st nw, washington, dc 20001, usa"
"1/24/2017 14:25","DAY","THEFT F/AUTO","OTHERS","300 I STREET NW, WASHINGTON, DC",-77.0151987,38.9013226,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",17013327,398640,137052,"1/24/2017 13:07","1/24/2017 14:06","300 i st nw, washington, dc 20001, usa"
"1/22/2017 8:18","DAY","THEFT/OTHER","OTHERS","300 I STREET NW, WASHINGTON, DC",-77.0151987,38.9013226,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",17012085,398640,137052,"1/21/2017 8:00","1/21/2017 8:18","300 i st nw, washington, dc 20001, usa"
"12/28/2016 23:36","MIDNIGHT","THEFT F/AUTO","OTHERS","300 I STREET NW, WASHINGTON, DC",-77.0151987,38.9013226,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16218979,398640,137052,"12/28/2016 20:00","12/28/2016 22:00","300 i st nw, washington, dc 20001, usa"
"12/18/2016 17:12","EVENING","THEFT F/AUTO","OTHERS","300 I STREET NW, WASHINGTON, DC",-77.0151987,38.9013226,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16213464,398640,137052,"12/18/2016 11:00","12/18/2016 15:20","300 i st nw, washington, dc 20001, usa"
"12/5/2016 22:13","EVENING","THEFT/OTHER","OTHERS","300 I STREET NW, WASHINGTON, DC",-77.0151987,38.9013226,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16206222,398640,137052,"12/5/2016 17:45","12/5/2016 19:00","300 i st nw, washington, dc 20001, usa"
"12/4/2016 13:35","DAY","THEFT/OTHER","OTHERS","300 I STREET NW, WASHINGTON, DC",-77.0151987,38.9013226,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16205367,398640,137052,"12/4/2016 0:00","12/4/2016 11:30","300 i st nw, washington, dc 20001, usa"
"11/14/2016 1:54","MIDNIGHT","ROBBERY","OTHERS","300 I STREET NW, WASHINGTON, DC",-77.0151987,38.9013226,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16193762,398640,137052,"11/13/2016 23:36","11/14/2016 0:00","300 i st nw, washington, dc 20001, usa"
"10/29/2016 19:50","EVENING","THEFT F/AUTO","OTHERS","300 I STREET NW, WASHINGTON, DC",-77.0151987,38.9013226,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16184504,398640,137052,"10/29/2016 17:34","10/29/2016 17:50","300 i st nw, washington, dc 20001, usa"
"8/6/2016 5:56","MIDNIGHT","THEFT/OTHER","OTHERS","300 I STREET NW, WASHINGTON, DC",-77.0151987,38.9013226,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16130826,398640,137052,"8/5/2016 22:44","8/5/2016 23:20","300 i st nw, washington, dc 20001, usa"
"7/4/2016 23:56","MIDNIGHT","THEFT/OTHER","OTHERS","300 I STREET NW, WASHINGTON, DC",-77.0151987,38.9013226,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16110478,398640,137052,"7/4/2016 19:30","7/4/2016 23:00","300 i st nw, washington, dc 20001, usa"
"5/28/2017 11:33","DAY","THEFT F/AUTO","OTHERS","300 I STREET SE, WASHINGTON, DC",-77.00204,38.879285,NA,1,106,6,"6D","Cluster 27","007200 1",7200,"Precinct 131",17089857,399856,134605,"5/27/2017 20:00","5/28/2017 10:00","300 i st se, washington, dc 20003, usa"
"6/5/2017 14:39","DAY","THEFT/OTHER","OTHERS","300 I STREET SW, WASHINGTON, DC",-77.0152681,38.879283,NA,1,105,6,"6D","Cluster 9","010200 2",10200,"Precinct 128",17095222,398637,134605,"6/5/2017 11:45","6/5/2017 11:55","300 i st sw, washington, dc 20024, usa"
"2/7/2017 15:08","EVENING","THEFT F/AUTO","OTHERS","300 INDEPENDENCE AVENUE SE, WASHINGTON, DC",-77.0020386,38.8877823,NA,1,107,6,"6B","Cluster 26","006600 1",6600,"Precinct 89",17021594,399886,135528,"2/7/2017 13:04","2/7/2017 13:20","300 independence ave se, washington, dc 20003, usa"
"12/18/2016 16:49","EVENING","THEFT F/AUTO","OTHERS","300 INDEPENDENCE AVENUE SW, WASHINGTON, DC",-77.0152367,38.887577,NA,1,105,6,"6D","Cluster 9","010500 2",10500,"Precinct 128",16213504,398621,135524,"12/18/2016 14:20","12/18/2016 16:15","300 independence ave sw, washington, dc 20024, usa"
"9/11/2016 19:23","EVENING","THEFT F/AUTO","OTHERS","300 INDEPENDENCE AVENUE SW, WASHINGTON, DC",-77.0152367,38.887577,NA,1,105,6,"6D","Cluster 9","010500 2",10500,"Precinct 128",16154072,398621,135524,"9/11/2016 13:30","9/11/2016 15:00","300 independence ave sw, washington, dc 20024, usa"
"6/26/2016 15:38","EVENING","THEFT F/AUTO","OTHERS","300 INDEPENDENCE AVENUE SW, WASHINGTON, DC",-77.0152367,38.887577,NA,1,105,6,"6D","Cluster 9","010500 2",10500,"Precinct 128",16104994,398621,135524,"6/26/2016 10:00","6/26/2016 14:30","300 independence ave sw, washington, dc 20024, usa"
"6/9/2017 13:08","DAY","THEFT/OTHER","OTHERS","300 INDIANA AVENUE NW, WASHINGTON, DC",-77.0165645,38.8943419,NA,1,102,2,"2C","Cluster 8","005900 1",5900,"Precinct 143",17097974,398477,136329,"6/9/2017 13:12","6/9/2017 13:15","300 indiana ave nw, washington, dc 20001, usa"
"10/28/2016 14:38","DAY","SEX ABUSE","OTHERS","300 INDIANA AVENUE NW, WASHINGTON, DC",-77.0165645,38.8943419,NA,1,102,2,"2C","Cluster 8","005900 1",5900,"Precinct 143",16183713,398477,136329,"10/28/2016 7:00","10/28/2016 7:05","300 indiana ave nw, washington, dc 20001, usa"
"9/29/2016 22:18","EVENING","SEX ABUSE","OTHERS","300 INDIANA AVENUE NW, WASHINGTON, DC",-77.0165645,38.8943419,NA,1,102,2,"2C","Cluster 8","005900 1",5900,"Precinct 143",16165768,398477,136329,"9/29/2016 14:45","9/29/2016 14:50","300 indiana ave nw, washington, dc 20001, usa"
"5/2/2017 9:26","DAY","THEFT F/AUTO","OTHERS","300 K STREET NE, WASHINGTON, DC",-77.0020393,38.9025141,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",17072519,399886,137184,"5/2/2017 2:53","5/2/2017 9:26","300 k st ne, washington, dc 20002, usa"
"11/21/2016 16:48","EVENING","THEFT F/AUTO","OTHERS","300 K STREET NE, WASHINGTON, DC",-77.0020393,38.9025141,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16198245,399886,137184,"11/21/2016 12:30","11/21/2016 16:00","300 k st ne, washington, dc 20002, usa"
"10/26/2016 19:13","EVENING","THEFT F/AUTO","OTHERS","300 K STREET NE, WASHINGTON, DC",-77.0020393,38.9025141,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16182665,399886,137184,"10/26/2016 10:00","10/26/2016 18:30","300 k st ne, washington, dc 20002, usa"
"10/18/2016 12:45","DAY","THEFT F/AUTO","OTHERS","300 K STREET NE, WASHINGTON, DC",-77.0020393,38.9025141,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16177129,399886,137184,"10/18/2016 11:27","","300 k st ne, washington, dc 20002, usa"
"9/30/2016 14:05","DAY","BURGLARY","OTHERS","300 K STREET NE, WASHINGTON, DC",-77.0020393,38.9025141,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16166142,399886,137184,"9/29/2016 12:00","9/30/2016 8:00","300 k st ne, washington, dc 20002, usa"
"9/15/2016 5:00","MIDNIGHT","ROBBERY","GUN","300 K STREET NE, WASHINGTON, DC",-77.0020393,38.9025141,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16156248,399886,137184,"9/15/2016 2:45","9/15/2016 2:46","300 k st ne, washington, dc 20002, usa"
"8/24/2016 15:38","EVENING","THEFT F/AUTO","OTHERS","300 K STREET NE, WASHINGTON, DC",-77.0020393,38.9025141,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16142343,399886,137184,"8/24/2016 12:30","8/24/2016 15:30","300 k st ne, washington, dc 20002, usa"
"8/12/2016 11:33","DAY","THEFT F/AUTO","OTHERS","300 K STREET NE, WASHINGTON, DC",-77.0020393,38.9025141,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16134023,399886,137184,"8/11/2016 9:04","8/11/2016 9:32","300 k st ne, washington, dc 20002, usa"
"7/10/2016 20:39","EVENING","THEFT/OTHER","OTHERS","300 K STREET NE, WASHINGTON, DC",-77.0020393,38.9025141,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16114098,399886,137184,"7/10/2016 19:39","7/10/2016 20:23","300 k st ne, washington, dc 20002, usa"
"7/5/2016 11:01","DAY","THEFT/OTHER","OTHERS","300 K STREET NE, WASHINGTON, DC",-77.0020393,38.9025141,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16401328,399886,137184,"6/27/2016 13:00","6/27/2016 18:00","300 k st ne, washington, dc 20002, usa"
"6/28/2016 16:43","EVENING","THEFT/OTHER","OTHERS","300 K STREET NE, WASHINGTON, DC",-77.0020393,38.9025141,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",16106277,399886,137184,"6/28/2016 16:05","6/28/2016 16:42","300 k st ne, washington, dc 20002, usa"
"6/4/2017 14:24","DAY","THEFT F/AUTO","OTHERS","300 K STREET NW, WASHINGTON, DC",-77.015242,38.9025105,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",17094678,398640,137185,"6/4/2017 13:44","6/4/2017 14:24","300 k st nw, washington, dc 20001, usa"
"4/11/2017 16:31","EVENING","THEFT F/AUTO","OTHERS","300 K STREET NW, WASHINGTON, DC",-77.015242,38.9025105,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",17059018,398640,137185,"4/11/2017 5:48","4/11/2017 7:34","300 k st nw, washington, dc 20001, usa"
"4/6/2017 21:28","EVENING","THEFT F/AUTO","OTHERS","300 K STREET NW, WASHINGTON, DC",-77.015242,38.9025105,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",17056292,398640,137185,"4/6/2017 19:00","4/6/2017 20:00","300 k st nw, washington, dc 20001, usa"
"11/26/2016 22:43","EVENING","THEFT F/AUTO","OTHERS","300 K STREET NW, WASHINGTON, DC",-77.015242,38.9025105,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16200973,398640,137185,"11/26/2016 22:07","11/26/2016 22:43","300 k st nw, washington, dc 20001, usa"
"10/6/2016 4:59","MIDNIGHT","THEFT F/AUTO","OTHERS","300 K STREET NW, WASHINGTON, DC",-77.015242,38.9025105,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16169583,398640,137185,"10/5/2016 23:31","10/6/2016 0:03","300 k st nw, washington, dc 20001, usa"
"9/26/2016 13:25","DAY","THEFT F/AUTO","OTHERS","300 K STREET NW, WASHINGTON, DC",-77.015242,38.9025105,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16163637,398640,137185,"9/26/2016 5:00","9/26/2016 11:00","300 k st nw, washington, dc 20001, usa"
"7/8/2016 4:39","MIDNIGHT","THEFT/OTHER","OTHERS","300 K STREET NW, WASHINGTON, DC",-77.015242,38.9025105,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16112591,398640,137185,"7/8/2016 4:00","7/8/2016 4:05","300 k st nw, washington, dc 20001, usa"
"6/11/2016 15:06","EVENING","THEFT F/AUTO","OTHERS","300 K STREET NW, WASHINGTON, DC",-77.015242,38.9025105,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16095064,398640,137185,"6/11/2016 12:55","6/11/2016 14:10","300 k st nw, washington, dc 20001, usa"
"6/4/2016 10:18","DAY","THEFT F/AUTO","OTHERS","300 K STREET NW, WASHINGTON, DC",-77.015242,38.9025105,NA,1,103,6,"6E","Cluster 8","004702 1",4702,"Precinct 1",16090290,398640,137185,"6/4/2016 7:52","6/4/2016 7:54","300 k st nw, washington, dc 20001, usa"
"4/6/2017 16:28","EVENING","THEFT F/AUTO","OTHERS","300 KENNEDY STREET NE, WASHINGTON, DC",-77.0017097,38.9552646,NA,4,405,5,"5A","Cluster 19","009508 1",9508,"Precinct 66",17056106,399837,143003,"4/6/2017 6:30","4/6/2017 15:49","300 kennedy st ne, washington, dc 20011, usa"
"10/19/2016 16:52","EVENING","THEFT F/AUTO","OTHERS","300 KENNEDY STREET NE, WASHINGTON, DC",-77.0017097,38.9552646,NA,4,405,5,"5A","Cluster 19","009508 1",9508,"Precinct 66",16177940,399837,143003,"10/19/2016 7:30","10/19/2016 15:30","300 kennedy st ne, washington, dc 20011, usa"
"5/10/2017 17:10","EVENING","THEFT/OTHER","OTHERS","300 KENTUCKY AVENUE SE, WASHINGTON, DC",-76.986115,38.885221,NA,1,108,6,"6B","Cluster 26","006900 1",6900,"Precinct 91",17078154,401212,135210,"5/10/2017 16:50","5/10/2017 17:10","300 kentucky ave se, washington, dc 20003, usa"
"8/23/2016 10:26","DAY","THEFT/OTHER","OTHERS","300 KENTUCKY AVENUE SE, WASHINGTON, DC",-76.986115,38.885221,NA,1,108,6,"6B","Cluster 26","006900 1",6900,"Precinct 91",16401738,401212,135210,"8/14/2016 20:00","8/20/2016 20:40","300 kentucky ave se, washington, dc 20003, usa"
"8/9/2016 12:38","DAY","BURGLARY","OTHERS","300 KENTUCKY AVENUE SE, WASHINGTON, DC",-76.986115,38.885221,NA,1,108,6,"6B","Cluster 26","006900 1",6900,"Precinct 91",16132844,401212,135210,"8/9/2016 1:45","8/9/2016 10:15","300 kentucky ave se, washington, dc 20003, usa"
"7/27/2016 10:19","DAY","THEFT F/AUTO","OTHERS","300 KENTUCKY AVENUE SE, WASHINGTON, DC",-76.986115,38.885221,NA,1,108,6,"6B","Cluster 26","006900 1",6900,"Precinct 91",16401531,401212,135210,"7/25/2016 0:00","7/25/2016 0:50","300 kentucky ave se, washington, dc 20003, usa"
"5/29/2017 20:20","EVENING","THEFT F/AUTO","OTHERS","300 L STREET NE, WASHINGTON, DC",-77.0016507,38.9039488,NA,1,104,6,"6C","Cluster 25","010600 2",10600,"Precinct 83",17090672,399855,137319,"5/25/2017 13:00","5/29/2017 18:00","300 l st ne, washington, dc 20002, usa"
